İlan_Numarası,İlan_Güncelleme_Tarihi,Kategorisi,Brüt_Metrekare,Binanın_Yaşı,Binanın_Kat_Sayısı,Kullanım_Durumu,Yatırıma_Uygunluk,Eşya_Durumu,Banyo_Sayısı,İlan_Oluşturma_Tarihi,Türü,Net_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Isıtma_Tipi,Krediye_Uygunluk,Site_İçerisinde,Takas,Fiyat_Durumu,Fiyatı,İl,İlçe,Mahalle,yaka,Yaşam_endeksi,Nüfus,Bina_Yasi_Sayi,Oda_Sayi_Num,Aykiri_Fiyat,mahalle_lat,mahalle_lon,rayli_mesafe_km,mesafe_band
1105,11 Ocak 2022,Satılık,92,0 (Yeni),5,Boş,Bilinmiyor,Yok,2,11 Ocak 2022,Konut,80,2+1,2. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1100000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566,0,3.0,0,40.9363954,29.147589,0.6774838160984873,500m-1km
1107,11 Ocak 2022,Satılık,85,5-10,8,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,11 Ocak 2022,Konut,84,2+1,4. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,914000,İstanbul,Maltepe,Yalı Mahallesi,Anadolu Yakası,0.161,525.566,7,3.0,0,40.9201889,29.1277394,0.4888503464240912,0-500m
1078,10 Ocak 2022,Satılık,165,5-10,5,Kiracı Oturuyor,Bilinmiyor,Yok,3,10 Ocak 2022,Konut,140,2+2,5. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,3200000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566,7,4.0,0,40.9363954,29.147589,0.6774838160984873,500m-1km
1104,11 Ocak 2022,Satılık,70,3,14,Kiracı Oturuyor,Bilinmiyor,Var,1,11 Ocak 2022,Konut,60,1+1,10. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1034000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566,3,2.0,0,40.951875,29.1016652,0.34627451167236833,0-500m
1110,20 Ocak 2022,Satılık,50,0 (Yeni),4,Boş,Bilinmiyor,Yok,1,11 Ocak 2022,Konut,40,1+1,Düz Giriş,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,825000,İstanbul,Maltepe,Fındıklı Mahallesi,Anadolu Yakası,0.161,525.566,0,2.0,0,40.9713562,29.1302616,0.907328242557967,500m-1km
1039,10 Ocak 2022,Satılık,180,3,4,Kiracı Oturuyor,Bilinmiyor,Var,2,10 Ocak 2022,Konut,160,3+2,4. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1450000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566,3,5.0,0,40.9363954,29.147589,0.6774838160984873,500m-1km
1037,10 Ocak 2022,Satılık,123,5-10,15,Kiracı Oturuyor,Bilinmiyor,Yok,1,10 Ocak 2022,Konut,93,2+1,7. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2750000,İstanbul,Maltepe,Fındıklı Mahallesi,Anadolu Yakası,0.161,525.566,7,3.0,0,40.9713562,29.1302616,0.907328242557967,500m-1km
1056,14 Ocak 2022,Satılık,75,4,3,Boş,Bilinmiyor,Yok,1,10 Ocak 2022,Konut,65,1+1,Bahçe Katı,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,465000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,4,2.0,0,40.9162851,29.1470405,1.0289093801519686,1-2km
1055,10 Ocak 2022,Satılık,240,0 (Yeni),6,Boş,Bilinmiyor,Yok,2,10 Ocak 2022,Konut,215,4+2,5. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1865000,İstanbul,Maltepe,Yalı Mahallesi,Anadolu Yakası,0.161,525.566,0,6.0,0,40.9201889,29.1277394,0.4888503464240912,0-500m
1057,14 Ocak 2022,Satılık,90,5-10,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,10 Ocak 2022,Konut,80,2+1,3. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,844000,İstanbul,Maltepe,İdealtepe Mahallesi,Anadolu Yakası,0.161,525.566,7,3.0,0,40.9378351,29.1142301,0.0038123279203119325,0-500m
976,08 Ocak 2022,Satılık,74,5-10,25,Kiracı Oturuyor,Bilinmiyor,Yok,1,08 Ocak 2022,Konut,59,1+1,1. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1600000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,7,2.0,0,40.9162851,29.1470405,1.0289093801519686,1-2km
977,08 Ocak 2022,Satılık,75,5-10,25,Kiracı Oturuyor,Bilinmiyor,Yok,1,08 Ocak 2022,Konut,65,1+1,8. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2100000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566,7,2.0,0,40.9363954,29.147589,0.6774838160984873,500m-1km
997,09 Ocak 2022,Satılık,150,11-15,17,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,09 Ocak 2022,Konut,125,3+1,17. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2935000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566,13,4.0,0,40.9363954,29.147589,0.6774838160984873,500m-1km
990,21 Ocak 2022,Satılık,90,5-10,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,09 Ocak 2022,Konut,80,2+1,Düz Giriş,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,519000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566,7,3.0,0,40.9363954,29.147589,0.6774838160984873,500m-1km
989,21 Ocak 2022,Satılık,92,0 (Yeni),5,Boş,Bilinmiyor,Yok,1,09 Ocak 2022,Konut,80,2+1,2. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1050000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,0,3.0,0,40.9162851,29.1470405,1.0289093801519686,1-2km
974,25 Ocak 2022,Satılık,111,5-10,17,Kiracı Oturuyor,Bilinmiyor,Yok,1,08 Ocak 2022,Konut,74,2+1,7. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2250000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566,7,3.0,0,40.9363954,29.147589,0.6774838160984873,500m-1km
991,28 Ocak 2022,Satılık,95,0 (Yeni),5,Boş,Bilinmiyor,Yok,1,09 Ocak 2022,Konut,80,2+1,2. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,910000,İstanbul,Maltepe,Girne Mahallesi,Anadolu Yakası,0.161,525.566,0,3.0,0,40.9411898,29.1378052,0.6150898388774536,500m-1km
1011,10 Şubat 2022,Satılık,155,2,4,Boş,Bilinmiyor,Yok,1,09 Ocak 2022,Konut,140,3+1,Düz Giriş,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2450000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566,2,4.0,0,40.9363954,29.147589,0.6774838160984873,500m-1km
966,09 Şubat 2022,Satılık,80,21 Ve Üzeri,7,Boş,Bilinmiyor,Yok,1,08 Ocak 2022,Konut,70,2+1,Düz Giriş,Isıtma Yok,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,195000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566,25,3.0,1,40.9363954,29.147589,0.6774838160984873,500m-1km
967,09 Şubat 2022,Satılık,115,5-10,5,Boş,Bilinmiyor,Yok,1,08 Ocak 2022,Konut,100,3+1,2. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,920000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566,7,4.0,0,40.9363954,29.147589,0.6774838160984873,500m-1km
965,09 Şubat 2022,Satılık,150,21 Ve Üzeri,7,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,08 Ocak 2022,Konut,140,4+1,7. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,550000,İstanbul,Maltepe,Fındıklı Mahallesi,Anadolu Yakası,0.161,525.566,25,5.0,0,40.9713562,29.1302616,0.907328242557967,500m-1km
943,09 Ocak 2022,Satılık,190,3,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,07 Ocak 2022,Konut,160,4+2,5. Kat,Yerden Isıtma,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2750000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,3,6.0,0,40.9162851,29.1470405,1.0289093801519686,1-2km
942,09 Ocak 2022,Satılık,120,5-10,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,07 Ocak 2022,Konut,95,3+1,1. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1475000,İstanbul,Maltepe,Küçükyalı Mahallesi,Anadolu Yakası,0.161,525.566,7,4.0,0,40.946258,29.1071674,0.029042933908829355,0-500m
946,21 Ocak 2022,Satılık,125,21 Ve Üzeri,4,Kiracı Oturuyor,Bilinmiyor,Yok,1,07 Ocak 2022,Konut,110,3+1,2. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2950000,İstanbul,Maltepe,Bağlarbaşı Mahallesi,Anadolu Yakası,0.161,525.566,25,4.0,0,40.9255731,29.1399822,0.7645532593591376,500m-1km
941,21 Ocak 2022,Satılık,90,5-10,5,Boş,Bilinmiyor,Yok,1,07 Ocak 2022,Konut,75,2+1,1. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1325000,İstanbul,Maltepe,Altayçeşme Mahallesi,Anadolu Yakası,0.161,525.566,7,3.0,0,40.9278843,29.131346,0.611302586252198,500m-1km
955,23 Ocak 2022,Satılık,130,5-10,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,08 Ocak 2022,Konut,105,3+1,3. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2050000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,7,4.0,0,40.9162851,29.1470405,1.0289093801519686,1-2km
935,07 Ocak 2022,Satılık,80,2,4,Boş,Bilinmiyor,Yok,1,07 Ocak 2022,Konut,70,2+1,Düz Giriş,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1950000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566,2,3.0,0,40.951875,29.1016652,0.34627451167236833,0-500m
934,07 Ocak 2022,Satılık,90,21 Ve Üzeri,7,Boş,Bilinmiyor,Yok,1,07 Ocak 2022,Konut,70,2+1,Kot 3 (-3). Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,750000,İstanbul,Maltepe,Bağlarbaşı Mahallesi,Anadolu Yakası,0.161,525.566,25,3.0,0,40.9255731,29.1399822,0.7645532593591376,500m-1km
936,07 Ocak 2022,Satılık,90,2,5,Boş,Bilinmiyor,Yok,1,07 Ocak 2022,Konut,70,2+1,Bahçe Katı,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1070000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,2,3.0,0,40.9162851,29.1470405,1.0289093801519686,1-2km
938,08 Ocak 2022,Satılık,67,5-10,24,Kiracı Oturuyor,Bilinmiyor,Yok,1,07 Ocak 2022,Konut,49,1+1,21. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1850000,İstanbul,Maltepe,Küçükyalı Mahallesi,Anadolu Yakası,0.161,525.566,7,2.0,0,40.946258,29.1071674,0.029042933908829355,0-500m
917,07 Ocak 2022,Satılık,210,0 (Yeni),5,Boş,Bilinmiyor,Yok,2,06 Ocak 2022,Konut,170,4+1,5. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2850000,İstanbul,Maltepe,İdealtepe Mahallesi,Anadolu Yakası,0.161,525.566,0,5.0,0,40.9378351,29.1142301,0.0038123279203119325,0-500m
912,06 Ocak 2022,Satılık,180,5-10,5,Boş,Bilinmiyor,Yok,2,06 Ocak 2022,Konut,165,4+1,4. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,3500000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,7,5.0,0,40.9162851,29.1470405,1.0289093801519686,1-2km
910,06 Ocak 2022,Satılık,55,5-10,25,Kiracı Oturuyor,Bilinmiyor,Yok,1,06 Ocak 2022,Konut,45,1+1,2. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1800000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,7,2.0,0,40.9162851,29.1470405,1.0289093801519686,1-2km
909,06 Ocak 2022,Satılık,60,5-10,25,Kiracı Oturuyor,Bilinmiyor,Yok,1,06 Ocak 2022,Konut,55,1+1,19. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2150000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,7,2.0,0,40.9162851,29.1470405,1.0289093801519686,1-2km
908,19 Ocak 2022,Satılık,60,5-10,25,Kiracı Oturuyor,Bilinmiyor,Yok,1,06 Ocak 2022,Konut,50,1+1,Düz Giriş,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1260000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,7,2.0,0,40.9162851,29.1470405,1.0289093801519686,1-2km
911,06 Ocak 2022,Satılık,55,5-10,25,Kiracı Oturuyor,Bilinmiyor,Yok,1,06 Ocak 2022,Konut,45,Stüdyo,4. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1300000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,7,,0,40.9162851,29.1470405,1.0289093801519686,1-2km
921,10 Şubat 2022,Satılık,95,5-10,4,Boş,Bilinmiyor,Yok,1,07 Ocak 2022,Konut,80,2+1,Yüksek Giriş,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1485000,İstanbul,Maltepe,Feyzullah Mahallesi,Anadolu Yakası,0.161,525.566,7,3.0,0,40.9248017,29.1291275,0.4710816623716278,0-500m
894,06 Ocak 2022,Satılık,110,21 Ve Üzeri,3,Kiracı Oturuyor,Bilinmiyor,Yok,1,06 Ocak 2022,Konut,90,3+1,3. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,950000,İstanbul,Maltepe,Küçükyalı Mahallesi,Anadolu Yakası,0.161,525.566,25,4.0,0,40.946258,29.1071674,0.029042933908829355,0-500m
870,05 Ocak 2022,Satılık,180,0 (Yeni),4,Boş,Bilinmiyor,Yok,2,05 Ocak 2022,Konut,160,3+2,4. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2750000,İstanbul,Maltepe,Bağlarbaşı Mahallesi,Anadolu Yakası,0.161,525.566,0,5.0,0,40.9255731,29.1399822,0.7645532593591376,500m-1km
859,06 Ocak 2022,Satılık,180,5-10,4,Boş,Bilinmiyor,Yok,2,04 Ocak 2022,Konut,160,3+2,4. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2275000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,7,5.0,0,40.9162851,29.1470405,1.0289093801519686,1-2km
858,06 Ocak 2022,Satılık,240,0 (Yeni),6,Boş,Bilinmiyor,Yok,2,04 Ocak 2022,Konut,215,4+2,5. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1865000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,0,6.0,0,40.9162851,29.1470405,1.0289093801519686,1-2km
861,04 Ocak 2022,Satılık,60,5-10,24,Kiracı Oturuyor,Bilinmiyor,Yok,1,04 Ocak 2022,Konut,50,1+1,12. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1270000,İstanbul,Maltepe,Bağlarbaşı Mahallesi,Anadolu Yakası,0.161,525.566,7,2.0,0,40.9255731,29.1399822,0.7645532593591376,500m-1km
881,21 Ocak 2022,Satılık,80,21 Ve Üzeri,4,Kiracı Oturuyor,Bilinmiyor,Yok,1,05 Ocak 2022,Konut,70,2+1,Bahçe Katı,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,475000,İstanbul,Maltepe,Küçükyalı Mahallesi,Anadolu Yakası,0.161,525.566,25,3.0,0,40.946258,29.1071674,0.029042933908829355,0-500m
869,24 Ocak 2022,Satılık,400,5-10,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,3,05 Ocak 2022,Konut,350,6+2,4. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,3250000,İstanbul,Maltepe,Küçükyalı Mahallesi,Anadolu Yakası,0.161,525.566,7,8.0,0,40.946258,29.1071674,0.029042933908829355,0-500m
878,10 Şubat 2022,Satılık,200,21 Ve Üzeri,4,Boş,Bilinmiyor,Yok,2,05 Ocak 2022,Konut,180,3+2,4. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2675000,İstanbul,Maltepe,İdealtepe Mahallesi,Anadolu Yakası,0.161,525.566,25,5.0,0,40.9378351,29.1142301,0.0038123279203119325,0-500m
877,10 Şubat 2022,Satılık,90,0 (Yeni),4,Boş,Bilinmiyor,Yok,1,05 Ocak 2022,Konut,75,2+1,3. Kat,Yerden Isıtma,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1575000,İstanbul,Maltepe,İdealtepe Mahallesi,Anadolu Yakası,0.161,525.566,0,3.0,0,40.9378351,29.1142301,0.0038123279203119325,0-500m
844,04 Ocak 2022,Satılık,200,5-10,6,Kiracı Oturuyor,Bilinmiyor,Yok,3,04 Ocak 2022,Konut,170,4+2,6. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2400000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,7,6.0,0,40.9162851,29.1470405,1.0289093801519686,1-2km
846,04 Ocak 2022,Satılık,185,5-10,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,3,04 Ocak 2022,Konut,165,3+2,5. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1830000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,7,5.0,0,40.9162851,29.1470405,1.0289093801519686,1-2km
847,04 Ocak 2022,Satılık,125,0 (Yeni),6,Boş,Bilinmiyor,Yok,2,04 Ocak 2022,Konut,100,3+1,3. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2000000,İstanbul,Maltepe,İdealtepe Mahallesi,Anadolu Yakası,0.161,525.566,0,4.0,0,40.9378351,29.1142301,0.0038123279203119325,0-500m
839,04 Ocak 2022,Satılık,90,0 (Yeni),5,Boş,Bilinmiyor,Yok,1,04 Ocak 2022,Konut,72,2+1,Yüksek Giriş,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1175000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,0,3.0,0,40.9162851,29.1470405,1.0289093801519686,1-2km
835,06 Ocak 2022,Satılık,240,0 (Yeni),6,Boş,Bilinmiyor,Yok,2,03 Ocak 2022,Konut,215,4+2,5. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1875000,İstanbul,Maltepe,Aydınevler Mahallesi,Anadolu Yakası,0.161,525.566,0,6.0,0,40.9490261,29.1281559,0.5292818183162782,500m-1km
840,15 Ocak 2022,Satılık,160,0 (Yeni),4,Boş,Bilinmiyor,Yok,2,04 Ocak 2022,Konut,140,2+2,4. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1300000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566,0,4.0,0,40.951875,29.1016652,0.34627451167236833,0-500m
845,04 Ocak 2022,Satılık,50,2,5,Boş,Bilinmiyor,Yok,1,04 Ocak 2022,Konut,45,1+1,Düz Giriş,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,900000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,2,2.0,0,40.9162851,29.1470405,1.0289093801519686,1-2km
843,04 Ocak 2022,Satılık,240,0 (Yeni),6,Boş,Bilinmiyor,Yok,2,04 Ocak 2022,Konut,215,4+2,5. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1720000,İstanbul,Maltepe,Fındıklı Mahallesi,Anadolu Yakası,0.161,525.566,0,6.0,0,40.9713562,29.1302616,0.907328242557967,500m-1km
829,03 Ocak 2022,Satılık,90,3,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,03 Ocak 2022,Konut,80,2+1,1. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1360000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566,3,3.0,0,40.9363954,29.147589,0.6774838160984873,500m-1km
820,11 Ocak 2022,Satılık,75,5-10,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,03 Ocak 2022,Konut,65,1+1,Yüksek Giriş,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,510000,İstanbul,Maltepe,Fındıklı Mahallesi,Anadolu Yakası,0.161,525.566,7,2.0,0,40.9713562,29.1302616,0.907328242557967,500m-1km
832,03 Şubat 2022,Satılık,120,5-10,4,Boş,Bilinmiyor,Yok,2,03 Ocak 2022,Konut,115,3+1,2. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,980000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566,7,4.0,0,40.951875,29.1016652,0.34627451167236833,0-500m
798,01 Ocak 2022,Satılık,130,21 Ve Üzeri,4,Boş,Bilinmiyor,Yok,2,01 Ocak 2022,Konut,110,3+1,3. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1450000,İstanbul,Maltepe,Esenkent Mahallesi,Anadolu Yakası,0.161,525.566,25,4.0,0,40.920837,29.1664075,0.007109100618037653,0-500m
801,01 Ocak 2022,Satılık,120,0 (Yeni),8,Boş,Bilinmiyor,Yok,2,01 Ocak 2022,Konut,100,3+1,5. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2175000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566,0,4.0,0,40.951875,29.1016652,0.34627451167236833,0-500m
799,01 Ocak 2022,Satılık,130,4,4,Boş,Bilinmiyor,Yok,2,01 Ocak 2022,Konut,110,3+1,1. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,2650000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,4,4.0,0,40.9162851,29.1470405,1.0289093801519686,1-2km
795,31 Aralık 2021,Satılık,67,4,17,Kiracı Oturuyor,Bilinmiyor,Yok,1,31 Aralık 2021,Konut,48,1+1,11. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1750000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,4,2.0,0,40.9162851,29.1470405,1.0289093801519686,1-2km
802,07 Ocak 2022,Satılık,52,4,27,Boş,Bilinmiyor,Yok,1,01 Ocak 2022,Konut,34,Stüdyo,23. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,795000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566,4,,0,40.9363954,29.147589,0.6774838160984873,500m-1km
797,25 Ocak 2022,Satılık,67,4,14,Kiracı Oturuyor,Bilinmiyor,Var,1,01 Ocak 2022,Konut,55,1+1,10. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,1100000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566,4,2.0,0,40.951875,29.1016652,0.34627451167236833,0-500m
794,08 Şubat 2022,Satılık,120,21 Ve Üzeri,4,Boş,Bilinmiyor,Yok,2,31 Aralık 2021,Konut,110,3+1,3. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,1450000,İstanbul,Maltepe,Cevizli Mahallesi,Anadolu Yakası,0.161,525.566,25,4.0,0,40.9162851,29.1470405,1.0289093801519686,1-2km
793,08 Şubat 2022,Satılık,55,2,18,Kiracı Oturuyor,Bilinmiyor,Yok,1,31 Aralık 2021,Konut,45,1+1,1. Kat,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,930000,İstanbul,Maltepe,Zümrütevler Mahallesi,Anadolu Yakası,0.161,525.566,2,2.0,0,40.9363954,29.147589,0.6774838160984873,500m-1km
781,31 Aralık 2021,Satılık,85,2,5,Boş,Bilinmiyor,Yok,1,31 Aralık 2021,Konut,80,2+1,Bahçe Katı,Doğalgaz,KREDIYE UYGUN,Hayır,Var,Genel Fiyat,645000,İstanbul,Maltepe,Altıntepe Mahallesi,Anadolu Yakası,0.161,525.566,2,3.0,0,40.951875,29.1016652,0.34627451167236833,0-500m
